Participant Number:,9
Test started on:,04/05/2016 02:36:15 PM
Current Task:,NVRW Task 1
Task Start:,01:37:05 PM
Heading, Roll, Pitch, Task Time
126.75,-5.625,-27.375,10.41
126.625,-5.625,-27.25,10.44
126.5,-5.625,-27.125,10.48
126.5,-5.625,-27.125,10.48
126.5,-5.625,-27.125,10.51
126.5,-5.625,-27.125,10.51
126.375,-5.625,-27.0,10.54
126.375,-5.625,-27.0,10.58
126.375,-5.625,-27.0,10.58
126.25,-5.625,-26.9375,10.61
126.25,-5.625,-26.9375,10.61
126.25,-5.625,-26.9375,10.64
126.25,-5.625,-26.9375,10.68
126.25,-5.625,-26.9375,10.68
126.125,-5.625,-26.8125,10.71
126.125,-5.625,-26.8125,10.71
126.125,-5.625,-26.8125,10.74
126.0,-5.5625,-26.75,10.78
126.0,-5.5625,-26.75,10.78
126.0,-5.5625,-26.75,10.81
126.0,-5.5625,-26.75,10.81
125.875,-5.5625,-26.6875,10.84
125.875,-5.5625,-26.6875,10.88
125.875,-5.5625,-26.6875,10.88
125.75,-5.5625,-26.5625,10.91
125.75,-5.5625,-26.5625,10.91
125.75,-5.5625,-26.5625,10.94
125.625,-5.5625,-26.5,10.98
125.625,-5.5625,-26.5,10.98
125.625,-5.5625,-26.5,11.01
125.625,-5.5625,-26.5,11.01
125.5625,-5.5,-26.375,11.04
125.5625,-5.5,-26.375,11.08
125.5625,-5.5,-26.375,11.08
125.4375,-5.5,-26.25,11.11
125.4375,-5.5,-26.25,11.11
125.375,-5.4375,-26.125,11.14
125.375,-5.4375,-26.125,11.18
125.375,-5.4375,-26.125,11.18
125.3125,-5.4375,-26.0625,11.21
125.3125,-5.4375,-26.0625,11.21
125.3125,-5.4375,-26.0625,11.24
125.1875,-5.375,-25.9375,11.28
125.1875,-5.375,-25.9375,11.28
125.1875,-5.375,-25.9375,11.31
125.1875,-5.375,-25.9375,11.31
125.125,-5.25,-25.875,11.34
125.125,-5.25,-25.875,11.38
125.125,-5.25,-25.875,11.38
125.0625,-5.1875,-25.75,11.41
125.0625,-5.1875,-25.75,11.41
125.0,-5.125,-25.625,11.44
124.9375,-5.0625,-25.5,11.48
124.9375,-5.0625,-25.5,11.48
124.9375,-5.0625,-25.5,11.51
124.9375,-5.0625,-25.5,11.51
124.9375,-5.0,-25.375,11.54
124.9375,-5.0,-25.375,11.58
124.9375,-5.0,-25.375,11.58
124.875,-4.875,-25.1875,11.61
124.875,-4.875,-25.1875,11.61
124.875,-4.875,-25.1875,11.64
124.875,-4.875,-25.1875,11.68
124.875,-4.875,-25.1875,11.68
124.875,-4.8125,-25.0,11.71
124.875,-4.8125,-25.0,11.71
124.875,-4.6875,-24.8125,11.74
124.875,-4.6875,-24.8125,11.78
124.875,-4.6875,-24.8125,11.78
124.875,-4.625,-24.5625,11.81
124.875,-4.625,-24.5625,11.81
124.875,-4.625,-24.5625,11.84
124.875,-4.5625,-24.375,11.88
124.875,-4.5625,-24.375,11.88
124.875,-4.5625,-24.375,11.91
124.875,-4.5625,-24.375,11.91
124.875,-4.5625,-24.375,11.94
124.9375,-4.5,-24.1875,11.98
124.9375,-4.5,-24.1875,11.98
124.9375,-4.5,-24.1875,12.01
124.9375,-4.5,-24.1875,12.01
124.9375,-4.4375,-24.0,12.04
125.0,-4.375,-23.8125,12.08
125.0,-4.375,-23.8125,12.08
125.0,-4.375,-23.8125,12.11
125.0,-4.375,-23.8125,12.11
125.0625,-4.3125,-23.6875,12.14
125.0625,-4.3125,-23.6875,12.18
125.0625,-4.3125,-23.6875,12.18
125.0625,-4.25,-23.5625,12.21
125.0625,-4.25,-23.5625,12.21
125.0625,-4.25,-23.5625,12.24
125.0625,-4.25,-23.5625,12.28
125.0625,-4.25,-23.5625,12.28
125.125,-4.1875,-23.4375,12.31
125.125,-4.1875,-23.4375,12.31
125.125,-4.1875,-23.4375,12.34
125.125,-4.125,-23.375,12.38
125.125,-4.125,-23.375,12.38
125.125,-4.125,-23.375,12.41
125.125,-4.125,-23.375,12.41
125.1875,-4.0625,-23.375,12.44
125.1875,-4.0625,-23.375,12.48
125.1875,-4.0625,-23.375,12.48
125.1875,-4.0,-23.1875,12.51
125.1875,-4.0,-23.1875,12.51
125.1875,-4.0,-23.1875,12.54
125.25,-3.9375,-23.1875,12.58
125.25,-3.9375,-23.1875,12.58
125.25,-3.9375,-23.1875,12.61
125.25,-3.9375,-23.1875,12.61
125.25,-3.9375,-23.1875,12.64
125.3125,-3.9375,-23.25,12.68
125.3125,-3.9375,-23.25,12.68
125.3125,-3.9375,-23.25,12.71
125.3125,-3.9375,-23.25,12.71
125.3125,-3.875,-23.25,12.74
125.3125,-3.875,-23.25,12.78
125.3125,-3.875,-23.25,12.78
125.375,-3.875,-23.3125,12.81
125.375,-3.875,-23.3125,12.81
125.375,-3.875,-23.3125,12.84
125.4375,-3.875,-23.3125,12.88
125.4375,-3.875,-23.3125,12.88
125.4375,-3.875,-23.3125,12.91
125.4375,-3.875,-23.3125,12.91
125.4375,-3.8125,-23.375,12.94
125.4375,-3.8125,-23.375,12.98
125.4375,-3.8125,-23.375,12.98
125.4375,-3.8125,-23.375,13.01
125.4375,-3.8125,-23.375,13.01
125.5,-3.8125,-23.4375,13.04
125.5,-3.8125,-23.4375,13.08
125.5,-3.8125,-23.4375,13.08
125.5,-3.8125,-23.4375,13.11
125.5,-3.8125,-23.4375,13.11
125.5,-3.8125,-23.4375,13.14
125.5,-3.8125,-23.4375,13.18
125.5,-3.8125,-23.4375,13.18
125.5,-3.8125,-23.4375,13.21
125.5,-3.8125,-23.4375,13.21
125.5625,-3.75,-23.4375,13.24
125.5625,-3.75,-23.4375,13.28
125.5625,-3.75,-23.4375,13.28
125.5625,-3.75,-23.4375,13.31
125.5625,-3.75,-23.4375,13.31
125.5625,-3.75,-23.4375,13.34
125.5625,-3.75,-23.4375,13.38
125.5625,-3.75,-23.4375,13.38
125.5625,-3.6875,-23.375,13.41
125.5625,-3.6875,-23.375,13.41
125.5625,-3.6875,-23.375,13.44
125.625,-3.6875,-23.375,13.48
125.625,-3.6875,-23.375,13.48
125.625,-3.6875,-23.3125,13.51
125.625,-3.6875,-23.3125,13.51
